"","Class","date","plant.stand","precip","temp","hail","crop.hist","area.dam","sever","seed.tmt","germ","plant.growth","leaves","leaf.halo","leaf.marg","leaf.size","leaf.shread","leaf.malf","leaf.mild","stem","lodging","stem.cankers","canker.lesion","fruiting.bodies","ext.decay","mycelium","int.discolor","sclerotia","fruit.pods","fruit.spots","seed","mold.growth","seed.discolor","seed.size","shriveling","roots"
"470","brown-spot","2","1","2","1","0","3","3","1","0","2","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"471","brown-spot","3","0","2","1","0","2","1","1","0","0","0","1","2","0","1","0","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"472","brown-spot","4","0","2","1","0","3","3","1","0","1","0","1","2","0","1","0","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"473","brown-spot","5","1","2","1","0","3","3","1","0","2","0","1","2","0","1","0","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"474","brown-spot","1","0","2","1","0","1","1","1","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"475","brown-spot","2","0","2","1","0","2","2","1","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"476","brown-spot","3","1","2","1","0","3","3","1","0","2","0","1","2","0","1","1","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"477","brown-spot","1","0","2","1","0","1","1","1","0","0","0","1","2","0","1","1","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"478","brown-spot","2","0","2","1","0","2","2","1","0","1","0","1","2","0","1","1","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"479","brown-spot","3","1","2","1","0","3","3","1","0","2","0","1","2","0","1","1","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"480","brown-spot","1","0","2","1","0","1","3","1","0","0","0","1","2","0","1","1","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"481","brown-spot","2","0","2","1","0","2","2","1","0","1","0","1","2","0","1","1","0","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"482","bacterial-blight","3","0","2","1","1","1","1","1","1","1","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"483","bacterial-blight","4","1","1","1","0","2","2","0","0","2","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"484","bacterial-blight","2","1","1","1","0","1","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"485","bacterial-blight","4","0","1","2","0","3","2","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"486","bacterial-blight","5","1","2","1","1","1","3","1","1","2","1","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"487","bacterial-blight","3","0","1","1","0","2","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"488","bacterial-blight","4","0","2","1","1","3","1","1","1","1","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"489","bacterial-blight","3","0","2","1","1","1","2","1","1","1","1","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"490","bacterial-blight","4","1","1","1","0","2","3","0","0","2","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"491","bacterial-blight","5","0","2","1","1","3","0","1","1","1","1","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"492","bacterial-pustule","3","0","1","0","1","3","3","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"493","bacterial-pustule","1","1","1","1","0","1","0","0","1","2","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"494","bacterial-pustule","2","0","1","2","1","2","1","0","0","1","0","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"495","bacterial-pustule","3","1","1","1","0","3","2","0","0","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"496","bacterial-pustule","2","0","2","1","1","3","1","1","1","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"497","bacterial-pustule","2","0","2","1","1","1","3","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"498","bacterial-pustule","1","0","1","1","1","3","1","0","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0"
"499","bacterial-pustule","2","1","2","2","0","1","2","1","1","2","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"500","bacterial-pustule","5","0","1","2","1","0","1","0","0","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"501","bacterial-pustule","2","1","2","0","0","1","2","1","0","2","0","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"502","purple-seed-stain","5","0","2","2","1","2","2","0","0","1","0","1","2","0","0","0","0","0","0","1","0","3","0","0","0","0","0","1","1","1","0","1","0","0","0"
"503","purple-seed-stain","6","0","2","0","1","3","3","0","1","2","0","1","2","0","0","0","0","0","1","0","0","3","0","0","0","0","0","1","1","1","0","1","0","0","0"
"504","purple-seed-stain","5","0","2","2","1","1","1","0","1","2","0","1","2","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","1","1","0","1","0","0","0"
"505","purple-seed-stain","4","0","2","2","1","0","0","0","0","2","0","1","2","0","0","0","0","0","0","1","0","3","0","0","0","0","0","1","1","1","0","1","0","0","0"
"506","purple-seed-stain","5","0","2","0","0","1","1","0","0","1","0","1","2","0","0","0","0","0","1","0","0","3","0","0","0","0","0","1","1","1","0","1","0","0","0"
"507","purple-seed-stain","6","0","2","1","0","2","2","0","0","2","0","0","0","2","2","0","0","0","1","0","0","3","0","0","0","0","0","1","1","1","0","1","0","0","0"
"508","purple-seed-stain","3","0","2","2","0","3","3","0","0","1","0","0","0","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","1","0","0","0"
"509","purple-seed-stain","3","0","2","0","0","3","3","0","0","2","0","0","0","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","1","0","0","0"
"510","purple-seed-stain","5","0","2","2","0","1","1","0","1","2","0","0","0","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","1","0","0","0"
"511","purple-seed-stain","6","0","2","1","0","3","3","0","1","2","0","1","2","0","0","0","0","0","1","0","0","3","0","0","0","0","0","1","1","1","0","1","0","0","0"
"512","anthracnose","0","0","2","1","0","0","0","0","0","0","0","1","0","2","2","0","0","0","1","0","2","1","0","1","0","0","0","0","0","1","0","1","1","1","0"
"513","anthracnose","2","0","2","1","0","2","2","0","2","2","1","1","0","2","2","0","0","0","1","0","3","1","0","1","0","0","0","0","0","1","0","1","1","1","0"
"514","anthracnose","4","0","2","1","0","0","0","0","1","1","0","1","0","2","2","0","0","0","1","0","3","1","1","1","0","0","0","1","2","1","1","0","1","1","0"
"515","anthracnose","1","0","2","1","0","0","0","0","2","1","1","1","0","2","2","0","0","0","1","0","2","1","0","1","0","0","0","0","0","1","0","1","0","1","0"
"516","anthracnose","4","1","2","2","1","1","1","1","0","0","0","1","0","2","2","0","0","0","1","1","3","2","1","1","0","0","0","1","2","1","1","0","1","0","0"
"517","anthracnose","6","0","2","1","0","3","3","1","0","1","0","0","0","2","2","0","0","0","1","0","3","2","1","0","0","0","0","1","2","1","1","0","1","1","0"
"518","anthracnose","6","1","2","1","0","1","1","1","1","0","0","0","0","2","2","0","0","0","1","0","3","2","1","0","0","0","0","1","2","1","1","0","1","1","0"
"519","anthracnose","6","1","2","1","0","3","3","1","0","0","0","0","0","2","2","0","0","0","1","0","3","2","1","0","0","0","0","1","2","1","1","0","1","1","0"
"520","anthracnose","5","1","2","1","0","2","2","1","0","2","0","0","0","2","2","0","0","0","1","0","3","2","1","0","0","0","0","1","2","1","1","0","1","1","0"
"521","anthracnose","5","0","2","1","0","3","3","1","1","0","0","0","0","2","2","0","0","0","1","0","3","2","1","0","0","0","0","1","2","1","1","0","1","1","0"
"522","anthracnose","4","0","2","1","0","2","2","1","1","2","0","0","0","2","2","0","0","0","1","0","3","2","0","0","0","0","0","1","2","0","0","0","0","0","0"
"523","anthracnose","3","1","2","2","1","1","1","0","1","2","1","1","0","2","2","0","0","0","1","1","3","2","1","1","0","0","0","1","2","0","0","0","0","0","0"
"524","anthracnose","4","1","2","2","1","1","1","0","1","0","1","1","0","2","2","0","0","0","1","1","3","2","1","1","0","0","0","1","2","0","0","0","0","0","0"
"525","anthracnose","5","1","2","2","1","2","2","1","0","1","0","1","0","2","2","0","0","0","1","0","3","1","1","1","0","0","0","1","2","0","0","0","0","0","0"
"526","anthracnose","6","1","2","2","1","3","3","0","1","2","0","1","0","2","2","0","0","0","1","0","3","2","1","1","0","0","0","1","2","0","0","0","0","0","0"
"527","anthracnose","4","0","2","1","0","1","1","2","0","0","0","0","0","2","2","0","0","0","1","0","3","2","0","0","0","0","0","1","2","0","0","0","0","0","0"
"528","anthracnose","5","1","2","1","0","2","2","1","1","1","0","0","0","2","2","0","0","0","1","0","3","2","1","0","0","0","0","1","2","1","1","0","1","1","0"
"529","anthracnose","6","0","2","1","0","3","3","1","0","0","0","0","0","2","2","0","0","0","1","0","3","2","1","0","0","0","0","1","2","1","1","0","1","1","0"
"530","anthracnose","4","1","2","1","0","1","1","2","1","1","0","0","0","2","2","0","0","0","1","0","3","2","0","0","0","0","0","1","2","0","0","0","0","0","0"
"531","anthracnose","5","0","2","1","0","2","2","1","0","0","0","0","0","2","2","0","0","0","1","0","3","2","1","0","0","0","0","1","2","1","1","0","1","1","0"
"532","anthracnose","6","1","2","1","0","3","3","1","1","1","0","0","0","2","2","0","0","0","1","0","3","2","1","0","0","0","0","1","2","1","1","0","1","1","0"
"533","anthracnose","5","0","2","1","0","3","3","1","0","0","0","0","0","2","2","0","0","0","1","0","3","2","1","0","0","0","0","1","2","0","0","0","0","0","0"
"534","anthracnose","5","1","2","1","0","1","1","1","1","1","0","0","0","2","2","0","0","0","1","0","3","2","0","0","0","0","0","1","2","0","0","0","0","0","0"
"535","anthracnose","5","0","2","1","0","1","1","1","0","1","0","0","0","2","2","0","0","0","1","0","3","2","1","0","0","0","0","1","2","0","0","0","0","0","0"
"536","phyllosticta-leaf-spot","1","0","0","1","1","0","0","1","0","0","0","1","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"537","phyllosticta-leaf-spot","3","0","0","1","1","2","3","0","0","2","1","1","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"538","phyllosticta-leaf-spot","1","1","1","1","0","2","3","1","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"539","phyllosticta-leaf-spot","2","1","1","1","0","2","0","1","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"540","phyllosticta-leaf-spot","2","0","0","2","1","1","2","0","1","1","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"541","phyllosticta-leaf-spot","2","0","0","2","1","1","3","0","0","2","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"542","phyllosticta-leaf-spot","3","1","1","2","0","1","0","0","0","0","1","1","2","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"543","phyllosticta-leaf-spot","4","1","1","2","0","1","2","0","1","1","1","1","2","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"544","phyllosticta-leaf-spot","2","1","1","2","0","3","0","0","1","1","0","1","2","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"545","phyllosticta-leaf-spot","4","1","1","2","0","1","3","0","1","1","0","1","2","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"546","alternarialeaf-spot","6","0","2","2","0","2","2","0","1","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"547","alternarialeaf-spot","5","0","2","2","0","2","2","1","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"548","alternarialeaf-spot","6","1","2","2","0","2","3","1","1","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"549","alternarialeaf-spot","5","1","2","1","0","2","2","0","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"550","alternarialeaf-spot","6","0","2","1","0","3","3","0","1","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"551","alternarialeaf-spot","5","0","2","1","0","2","2","0","0","0","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"552","alternarialeaf-spot","6","0","2","1","0","3","3","0","1","1","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"553","alternarialeaf-spot","5","0","2","1","0","3","0","0","1","1","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"554","alternarialeaf-spot","5","1","2","1","1","0","0","1","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"555","alternarialeaf-spot","5","1","2","1","1","1","1","1","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"556","alternarialeaf-spot","4","0","2","1","1","0","0","1","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"557","alternarialeaf-spot","6","1","1","2","1","1","1","0","2","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"558","alternarialeaf-spot","4","1","2","1","0","2","2","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"559","alternarialeaf-spot","6","0","1","1","1","0","0","0","2","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"560","alternarialeaf-spot","5","0","2","1","1","2","2","1","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"561","alternarialeaf-spot","6","0","1","2","1","3","3","0","2","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"562","alternarialeaf-spot","4","1","2","2","0","0","0","0","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"563","alternarialeaf-spot","5","1","1","2","1","0","0","1","1","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"564","alternarialeaf-spot","6","0","2","1","0","1","1","0","2","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"565","alternarialeaf-spot","5","1","1","2","1","2","2","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"566","alternarialeaf-spot","4","0","2","1","0","1","0","1","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"567","alternarialeaf-spot","5","0","2","2","0","2","1","1","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"568","alternarialeaf-spot","6","1","2","2","0","3","2","0","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"569","alternarialeaf-spot","5","0","2","2","0","1","3","0","1","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"570","alternarialeaf-spot","5","0","2","2","0","2","0","1","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"571","alternarialeaf-spot","5","1","2","2","0","3","1","0","1","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"572","alternarialeaf-spot","5","0","2","2","0","2","3","0","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"573","alternarialeaf-spot","5","1","2","2","0","3","0","1","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"574","alternarialeaf-spot","5","0","2","2","0","1","1","0","1","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"575","alternarialeaf-spot","4","0","2","1","0","2","2","1","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"576","alternarialeaf-spot","5","1","2","2","0","3","3","0","1","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"577","alternarialeaf-spot","6","0","2","2","0","1","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"578","alternarialeaf-spot","3","0","2","1","0","2","1","1","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"579","alternarialeaf-spot","4","1","2","1","0","3","2","1","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"580","alternarialeaf-spot","5","0","2","2","0","1","3","1","1","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"581","alternarialeaf-spot","6","0","2","2","0","2","0","0","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"582","alternarialeaf-spot","4","1","2","1","0","3","1","1","1","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"583","alternarialeaf-spot","4","0","2","1","0","1","2","1","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"584","alternarialeaf-spot","5","0","2","2","0","2","3","0","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"585","alternarialeaf-spot","5","1","2","2","0","3","0","0","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"586","alternarialeaf-spot","5","0","2","2","0","1","1","1","1","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"587","alternarialeaf-spot","6","0","2","2","0","2","2","0","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"588","alternarialeaf-spot","6","1","2","2","0","3","3","0","1","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"589","alternarialeaf-spot","5","0","2","2","0","1","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"590","alternarialeaf-spot","6","0","2","2","0","2","1","1","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"591","alternarialeaf-spot","5","1","2","2","0","3","2","0","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"592","alternarialeaf-spot","6","0","2","2","0","3","3","1","1","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"593","alternarialeaf-spot","5","0","2","2","0","3","1","0","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"594","alternarialeaf-spot","6","1","2","2","0","3","2","1","1","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"595","alternarialeaf-spot","5","0","2","2","0","2","1","1","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"596","alternarialeaf-spot","6","0","2","2","0","2","2","0","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"597","frog-eye-leaf-spot","4","1","2","1","0","3","0","1","0","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"598","frog-eye-leaf-spot","4","0","2","1","0","2","2","1","0","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"599","frog-eye-leaf-spot","3","0","2","1","0","1","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"600","frog-eye-leaf-spot","4","0","2","1","0","1","3","1","1","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"601","frog-eye-leaf-spot","4","1","2","1","0","3","1","1","1","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"602","frog-eye-leaf-spot","4","1","2","1","0","2","1","0","1","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"603","frog-eye-leaf-spot","4","1","2","1","0","3","0","1","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"604","frog-eye-leaf-spot","4","0","1","1","1","3","1","0","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"605","frog-eye-leaf-spot","6","0","1","1","0","2","3","0","1","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"606","frog-eye-leaf-spot","5","0","1","1","1","0","1","0","0","0","0","1","2","0","1","0","0","0","1","0","3","0","0","1","0","0","0","1","1","0","0","0","0","0","0"
"607","frog-eye-leaf-spot","3","0","2","1","1","0","0","1","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"608","frog-eye-leaf-spot","5","0","2","1","1","2","2","0","2","0","0","1","2","0","1","0","0","0","1","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"609","frog-eye-leaf-spot","3","1","2","1","1","0","0","1","1","2","1","1","2","0","1","0","0","0","0","1","2","1","0","1","0","0","0","1","1","0","0","0","0","0","0"
"610","frog-eye-leaf-spot","5","0","2","1","1","2","2","0","0","0","0","1","2","0","1","0","0","0","1","0","3","1","0","1","0","0","0","1","1","0","0","0","0","0","0"
"611","frog-eye-leaf-spot","4","0","2","2","1","1","0","1","2","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"612","frog-eye-leaf-spot","4","0","2","2","1","3","2","0","1","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"613","frog-eye-leaf-spot","3","1","2","2","1","2","0","1","0","2","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"614","frog-eye-leaf-spot","4","1","2","2","1","3","0","1","2","2","1","1","2","0","1","0","0","0","0","1","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"615","frog-eye-leaf-spot","3","0","2","2","0","2","2","1","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"616","frog-eye-leaf-spot","3","0","2","1","0","1","0","1","0","0","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"617","frog-eye-leaf-spot","4","0","2","2","0","2","1","1","1","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"618","frog-eye-leaf-spot","5","1","2","1","0","3","2","0","0","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"619","frog-eye-leaf-spot","6","0","2","2","0","1","3","0","1","0","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"620","frog-eye-leaf-spot","4","0","2","1","0","2","0","1","0","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"621","frog-eye-leaf-spot","5","1","2","2","0","3","1","0","1","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"622","frog-eye-leaf-spot","6","0","2","1","0","1","2","0","0","0","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"623","frog-eye-leaf-spot","4","0","2","2","0","2","3","1","1","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"624","frog-eye-leaf-spot","5","1","2","1","0","3","0","0","0","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"625","frog-eye-leaf-spot","6","0","2","2","0","1","1","0","1","0","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"626","frog-eye-leaf-spot","4","0","2","1","0","2","2","1","0","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"627","frog-eye-leaf-spot","5","1","2","2","0","3","3","0","1","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"628","frog-eye-leaf-spot","6","0","2","1","0","1","0","0","0","0","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"629","frog-eye-leaf-spot","3","0","2","2","0","2","1","1","1","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"630","frog-eye-leaf-spot","4","1","2","1","0","3","2","1","0","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"631","frog-eye-leaf-spot","5","0","2","2","0","1","3","0","1","0","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"632","frog-eye-leaf-spot","6","0","2","2","0","2","0","0","0","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"633","frog-eye-leaf-spot","3","1","2","1","0","3","1","1","1","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
